Vehicle ID,Owner ID,Make,Model,Year,Vehicle Type,License Status,Last Renewal Date,Expiration Date,Fine Amount,Agent Service Used,Online Platform Used,Compliance History,Geographic Location,Region,Income Level,Number of Vehicles Owned,Previous Violations,Agent Hours Used,User Feedback Score,Predictive Score,Preferred Payment Mode,Date of Data Collection,Days Since Last Renewal,Number of Late Renewals in Last 3 Years,Average Renewal Lag Days,Agent Synchronization Lag,Month,Quarter,vehicle_age_years,late_renewal_rate,renewal_frequency,payment_digital_score,region_risk_score,agent_efficiency,is_licensed
VH-DC3E5DDC,OWN-DC4E53AC,Toyota,Hilux,2014,Truck,Compliant,2022-07-19,2023-07-19,0.0,Online,Telecash,Occasional Late,"Bulawayo, Manicaland",Urban,Very High,1,1,0.0,3.8,0.147,Mobile Money,2024-06-10,692,4,3.74,0.0,6,2,10,1.3333333333333333,0.8752917639213071,0.8,0.3,1.0,True
VH-88B34C13,OWN-A349DBB5,Hyundai,i20,2021,Truck,Compliant,2023-03-23,2024-03-22,2904.73,In-person,,Always Compliant,"Kariba, Bulawayo",,Nan,2,4,6.47,,0.191,Bank Transfer,2025-02-04,684,2,26.48,5.23,2,1,4,0.6666666666666666,0.11703901300433472,0.6,0.5,0.7819015846538782,True
VH-69B9E451,OWN-B91E8179,Land Rover,Discovery,2017,Motorcycle,Compliant,2025-01-16,2026-01-16,0.0,Online,Ecocash,Always Compliant,"Kwekwe, Mashonaland Central",,Very High,1,1,,3.5,0.999,Mobile Money,2025-02-27,42,0,0.0,0.0,2,1,8,0.0,1.0,0.8,0.5,1.0,True
VH-27EA0BA3,OWN-F657AB70,Honda,Accord,2007,Motorcycle,Compliant,2023-05-10,2024-05-09,4009.22,In-person,,Occasional Late,"Lupane, Mashonaland East",Urban,Middle,2,0,2.83,3.5,0.661,Bank Transfer,2024-09-02,481,4,14.8,16.95,9,3,17,1.3333333333333333,0.5065021673891297,0.6,0.3,0.2931609674728941,True
VH-4DF7E2CB,OWN-A3A010BD,Kia,Picanto,2015,Truck,Non-compliant,2023-01-06,2023-02-13,0.0,Agent,,Occasional Late,"Bulawayo, Matabeleland South",Rural,Low,1,0,6.82,4.5,0.37,Online,2024-06-17,528,0,0.0,16.51,6,2,9,0.0,1.0,1.0,0.7,0.311509591326105,False
VH-0B3EECD3,OWN-99343747,Foton,Tunland,2009,Motorcycle,Compliant,2023-08-07,2024-08-06,0.0,Online,Telecash,Always Compliant,"Beitbridge, Manicaland",,Nan,2,1,0.0,4.0,0.954,Mobile Money,2024-08-25,384,4,16.53,0.0,8,3,15,1.3333333333333333,0.44881627209069686,0.8,0.5,1.0,True
VH-4CFA6589,OWN-400D11D7,Mitsubishi,Pajero,2017,Minivan,Non-compliant,2022-09-24,2022-11-30,0.0,Online,Paynow,Always Compliant,"Mutare, Matabeleland South",Urban,Very High,2,4,0.0,,0.885,Online,2024-06-05,620,2,5.42,0.0,6,2,7,0.6666666666666666,0.8192730910303434,1.0,0.3,1.0,False
VH-C00D9F69,OWN-E10D9FDD,Mercedes-Benz,C-Class,2014,Motorcycle,Compliant,2023-01-23,2024-01-23,0.0,Agent,,Occasional Late,"Chiredzi, Mashonaland Central",Urban,Middle,2,0,56.1,2.2,0.468,Online,2024-03-04,406,2,0.21,11.26,3,1,10,0.6666666666666666,0.9929976658886296,1.0,0.3,0.530442035029191,True
VH-5009BF64,OWN-3B9081A4,Toyota,Yaris,2015,Truck,Expired,2023-05-12,2022-12-18,0.0,Agent,,Always Compliant,"Harare, Matabeleland South",Rural,High,1,1,1.98,2.7,0.769,Mobile Money,2025-01-10,609,4,28.03,19.48,1,1,10,1.3333333333333333,0.06535511837279084,0.8,0.7,0.18765638031693077,False
VH-54343E9D,OWN-250C1A1C,Haval,H9,2002,Hatchback,Compliant,2023-12-30,2024-12-29,0.0,Agent,,Occasional Late,"Lupane, Mashonaland East",Rural,Nan,3,0,3.02,4.0,0.612,Agent,2024-11-08,314,2,2.89,9.92,11,4,22,0.6666666666666666,0.9036345448482828,0.4,0.7,0.5863219349457882,True
VH-86C4CDED,OWN-07207885,Land Rover,Defender,2023,Minivan,Compliant,2023-12-15,2024-12-14,0.0,Agent,,Always Compliant,"Mutare, Harare",Rural,High,2,2,2.22,,0.252,Cash,2024-12-29,380,1,14.9,22.12,12,4,1,0.3333333333333333,0.5031677225741913,0.0,0.7,0.07756463719766471,True
VH-ADE1B9F6,OWN-9A150318,Honda,Civic,2007,Truck,Compliant,2023-01-24,2024-01-24,4348.46,In-person,,Occasional Late,"Gweru, Masvingo",Rural,Middle,1,5,7.13,,0.516,Cash,2024-06-14,507,0,0.0,21.28,6,2,17,0.0,1.0,0.0,0.7,0.1125938281901584,True
VH-6018A944,OWN-13C48F82,JAC,M1,2020,Minivan,Expired,2023-01-11,,3721.53,In-person,,Always Compliant,"Ruwa, Mashonaland Central",,Low,1,0,7.66,4.8,0.423,Cash,2024-12-31,720,1,2.11,7.34,12,4,4,0.3333333333333333,0.9296432144048016,0.0,0.5,0.6939115929941618,False
VH-185C9E93,OWN-B35C7F60,Isuzu,KB,2003,Sedan,Compliant,2024-12-14,2025-12-14,0.0,Online,Ecocash,Occasional Late,"Redcliff, Matabeleland South",,Low,1,0,,3.0,0.019,Cash,2025-03-09,85,2,16.41,0.0,3,1,22,0.6666666666666666,0.45281760586862285,0.0,0.5,1.0,True
VH-A53B3653,OWN-FC85FEFD,Land Rover,Range Rover,2002,Minivan,Compliant,2024-07-01,2025-07-01,0.0,Agent,,Always Compliant,"Bulawayo, Harare",Urban,High,5,0,0.84,2.9,0.446,Mobile Money,2025-06-07,341,1,22.78,6.76,6,2,23,0.3333333333333333,0.24041347115705225,0.8,0.3,0.7180984153461218,True
VH-EC250FDA,OWN-C4567D52,Haval,H9,2000,Suv,Compliant,2023-02-07,2024-02-07,0.0,Agent,,Always Compliant,"Plumtree, Manicaland",Urban,Low,1,1,2.79,4.2,0.294,Cash,2024-01-21,348,0,0.0,1.58,1,1,24,0.0,1.0,0.0,0.3,0.9341117597998332,True
VH-4155A4CD,OWN-AF1528DC,BMW,3 Series,2006,Sedan,Compliant,2022-11-26,2023-11-26,0.0,In-person,,Always Compliant,"Masvingo, Mashonaland West",,Middle,2,0,5.63,4.0,0.996,Cash,2024-08-01,614,1,19.71,11.74,8,3,18,0.3333333333333333,0.34278092697565854,0.0,0.5,0.5104253544620517,True
VH-1903521B,OWN-0F60385A,Nissan,X-Trail,2016,Motorcycle,Expired,2022-11-01,2022-01-21,4535.8,Agent,,Always Compliant,"Lupane, Midlands",Rural,High,3,0,,3.6,0.129,Mobile Money,2024-04-22,538,4,16.11,12.79,4,2,8,1.3333333333333333,0.4628209403134378,0.8,0.7,0.46663886572143454,False
VH-18DC00EB,OWN-70002309,Haval,H6,2019,Pickup,Compliant,2023-10-25,2024-10-24,0.0,Agent,,Occasional Late,"Chiredzi, Manicaland",Urban,Very High,4,0,3.06,,0.737,Cash,2024-07-11,260,5,6.7,2.72,7,3,5,1.6666666666666667,0.776592197399133,0.0,0.3,0.8865721434528774,True
VH-45F66580,OWN-BE51603A,Great Wall,Steed,2000,Pickup,Non-compliant,2024-12-21,2025-10-07,0.0,Agent,,Always Compliant,"Ruwa, Masvingo",,Middle,4,2,4.32,3.6,0.238,Cash,2025-09-30,283,5,4.21,8.68,9,3,25,1.6666666666666667,0.859619873291097,0.0,0.5,0.6380316930775647,False
VH-74487767,OWN-AAC1924F,Volkswagen,Tiguan,2019,Suv,Compliant,2023-08-30,2024-08-29,,In-person,,Always Compliant,"Lupane, Mashonaland Central",Rural,Very High,3,3,43.7,4.0,0.964,Online,2025-08-19,720,2,5.92,13.41,8,3,6,0.6666666666666666,0.8026008669556519,1.0,0.7,0.4407839866555463,True
VH-EF9F6D45,OWN-1783CBE0,Volkswagen,Golf,2001,Minivan,Compliant,2024-03-22,2025-03-22,0.0,In-person,,Occasional Late,"Chegutu, Mashonaland West",Rural,Very High,1,3,3.88,3.1,0.972,Bank Transfer,2024-12-01,254,1,19.33,21.54,12,4,23,0.3333333333333333,0.35545181727242414,0.6,0.7,0.10175145954962472,True
VH-714240C4,OWN-1AE17391,Honda,CR-V,2024,Sedan,Non-compliant,2022-01-03,2021-12-08,0.0,Agent,,Occasional Late,"Shurugwi, Harare",,Low,5,1,4.21,,0.106,Cash,2023-12-16,712,2,20.06,12.9,12,4,0,0.6666666666666666,0.3311103701233745,0.0,0.5,0.4620517097581318,False
VH-767B2A11,OWN-CFF957E6,Toyota,Camry,2003,Sedan,Compliant,2024-03-12,2025-03-12,0.0,Agent,,Frequently Non-compliant,"Gwanda, Mashonaland East",Rural,High,1,0,1.45,,0.563,Cash,2025-11-10,608,3,2.46,19.32,11,4,22,1.0,0.9179726575525176,0.0,0.7,0.19432860717264389,True
VH-E81170EF,OWN-6240A01C,Mazda,323,2014,Motorcycle,Compliant,2024-05-07,2025-05-07,0.0,In-person,,Always Compliant,"Harare, Mashonaland Central",Urban,Middle,1,0,3.98,3.1,0.992,Cash,2024-07-24,78,5,26.76,14.42,7,3,10,1.6666666666666667,0.1077025675225074,0.0,0.3,0.39866555462885744,True
VH-216758FC,OWN-E0E5079A,Ford,Everest,2020,Motorcycle,Compliant,2024-03-12,2025-03-12,0.0,Online,Telecash,Occasional Late,"Bulawayo, Mashonaland East",Urban,Middle,1,1,0.0,,0.467,Agent,2025-07-30,505,4,3.64,0.0,7,3,5,1.3333333333333333,0.8786262087362454,0.4,0.3,1.0,True
VH-0A7045C1,OWN-52C30A4B,Isuzu,KB,2002,Hatchback,Compliant,2024-10-21,2025-10-21,0.0,In-person,,Always Compliant,"Bindura, Mashonaland East",Urban,Low,1,2,4.33,,0.817,Online,2025-08-17,300,0,0.0,5.9,8,3,23,0.0,1.0,1.0,0.3,0.7539616346955796,True
VH-C1488A6F,OWN-048C5EA8,Mercedes-Benz,E-Class,2008,Suv,Non-compliant,2022-07-20,2022-11-18,190.26,Online,Ecocash,Always Compliant,"Shurugwi, Manicaland",,Middle,1,4,0.0,3.7,0.206,Online,2023-12-12,510,2,7.74,0.0,12,4,15,0.6666666666666666,0.7419139713237746,1.0,0.5,1.0,False
VH-DB7D802A,OWN-89EC8240,Nissan,Navara,2018,Motorcycle,Compliant,2024-02-15,2025-02-14,0.0,In-person,,Always Compliant,"Harare, Manicaland",Urban,High,3,0,6.38,2.2,0.164,Cash,2024-06-28,134,3,19.62,22.71,6,2,6,1.0,0.34578192730910295,0.0,0.3,0.05296080066722264,True
VH-9A616CED,OWN-BF122EB6,Land Rover,Defender,2017,Truck,Non-compliant,2025-02-05,2025-08-03,0.0,Online,Telecash,Always Compliant,"Plumtree, Manicaland",,High,1,1,0.0,1.3,0.275,Agent,2025-07-11,156,2,6.29,0.0,7,3,8,0.6666666666666666,0.7902634211403801,0.4,0.5,1.0,False
VH-53836F74,OWN-EFE480F1,Audi,A4,2012,Hatchback,Compliant,2024-09-21,2025-09-21,0.0,Agent,,Always Compliant,"Gweru, Midlands",,Middle,3,2,7.76,2.5,0.23,Agent,2025-07-24,306,4,1.68,4.95,7,3,13,1.3333333333333333,0.9439813271090364,0.4,0.5,0.7935779816513762,True
VH-31D366B2,OWN-677D2912,Audi,A4,2016,Hatchback,Expired,2023-07-04,2023-06-10,0.0,Online,Innbucks,Always Compliant,"Harare, Mashonaland West",Urban,Very High,3,0,0.0,4.3,0.912,Agent,2024-06-21,353,1,8.41,0.0,6,2,8,0.3333333333333333,0.7195731910636879,0.4,0.3,1.0,False
VH-88969A04,OWN-52723AAB,Foton,View,2015,Pickup,Compliant,2023-05-24,,0.0,In-person,,Always Compliant,"Chinhoyi, Mashonaland East",,Low,1,0,0.87,1.5,0.298,Cash,2025-02-13,631,1,28.81,16.12,2,1,10,0.3333333333333333,0.03934644881627203,0.0,0.5,0.32777314428690574,True
VH-5378EF76,OWN-BE61EE8B,Land Rover,Discovery,2006,Pickup,Non-compliant,2023-03-21,2024-01-18,0.0,Online,Zinara Portal,Occasional Late,"Beitbridge, Midlands",Urban,Middle,1,0,0.0,,0.468,Agent,2024-04-14,390,2,24.29,0.0,4,2,18,0.6666666666666666,0.1900633544514838,0.4,0.3,1.0,False
VH-5014666F,OWN-444BCF29,Land Rover,Range Rover,2006,Hatchback,Non-compliant,2024-01-02,2024-10-12,4279.45,Online,Innbucks,Always Compliant,"Bindura, Harare",Urban,Nan,1,0,0.0,,0.952,Agent,2025-09-10,617,5,28.14,0.0,9,3,19,1.6666666666666667,0.06168722907635871,0.4,0.3,1.0,False
VH-AA2E0189,OWN-5B4A1B8A,Mazda,323,2009,Suv,Compliant,2024-07-28,2025-07-28,0.0,Online,Telecash,Occasional Late,"Mutare, Masvingo",Urban,High,1,1,0.0,,0.948,Mobile Money,2024-10-26,90,3,16.7,0.0,10,4,15,1.0,0.4431477159053018,0.8,0.3,1.0,True
VH-D79F5482,OWN-81692C26,Land Rover,Defender,2021,Suv,Compliant,2023-06-11,2024-06-10,0.0,Agent,,Always Compliant,"Bindura, Bulawayo",,Nan,2,3,5.03,3.0,0.116,Cash,2025-02-13,613,5,5.79,2.62,2,1,4,1.6666666666666667,0.8069356452150717,0.0,0.5,0.890742285237698,True
VH-3038E83C,OWN-5FFA0AD2,BMW,5 Series,2014,Minivan,Compliant,2023-06-17,2024-06-16,0.0,In-person,,Always Compliant,"Mutare, Matabeleland South",Urban,Middle,1,0,3.46,4.3,0.71,Agent,2025-06-15,729,0,0.0,6.68,6,2,11,0.0,1.0,0.4,0.3,0.7214345287739783,True
VH-B21DFA5E,OWN-D52827AD,Hyundai,i10,2021,Truck,Compliant,2023-09-20,2024-09-19,0.0,In-person,,Occasional Late,"Mutare, Bulawayo",Urban,Middle,2,0,7.53,,0.775,Agent,2025-03-19,546,5,19.09,14.1,3,1,4,1.6666666666666667,0.363454484828276,0.4,0.3,0.41201000834028356,True
VH-52BE1DB3,OWN-B18B0B4B,Mitsubishi,Pajero,2014,Motorcycle,Non-compliant,2024-09-09,2025-06-25,,In-person,,Occasional Late,"Bindura, Matabeleland North",,Very High,1,0,,3.1,0.216,Cash,2025-05-08,241,5,17.35,1.92,5,2,11,1.6666666666666667,0.4214738246082027,0.0,0.5,0.9199332777314428,False
VH-541EE65C,OWN-6029DECE,Land Rover,Defender,2001,Sedan,Compliant,2025-02-15,2026-02-15,1324.43,Online,Telecash,Always Compliant,"Gweru, Masvingo",Urban,Very High,4,1,0.0,4.9,0.926,Agent,2025-05-25,99,1,26.24,0.0,5,2,24,0.3333333333333333,0.12504168056018672,0.4,0.3,1.0,True
VH-B75B705A,OWN-E9451C6C,Nissan,Sunny,2011,Pickup,Compliant,2024-03-13,2025-03-13,0.0,In-person,,Occasional Late,"Masvingo, Bulawayo",Urban,High,1,0,,2.9,0.85,Mobile Money,2025-11-06,603,0,0.0,23.58,11,4,14,0.0,1.0,0.8,0.3,0.016680567139282787,True
VH-5EE20102,OWN-67A80B6E,Foton,Tunland,2008,Sedan,Compliant,2023-06-01,2024-05-31,0.0,Online,Innbucks,Always Compliant,"Shurugwi, Mashonaland East",Rural,Low,2,5,0.0,1.0,0.059,Mobile Money,2025-05-31,730,1,0.83,0.0,5,2,17,0.3333333333333333,0.972324108036012,0.8,0.7,1.0,True
VH-94607078,OWN-57A9FA01,Foton,Tunland,2005,Motorcycle,Non-compliant,,2024-03-12,1264.29,Online,OneMoney,Always Compliant,"Mutare, Matabeleland South",Rural,Low,1,1,0.0,4.2,0.907,Bank Transfer,2025-01-29,385,4,21.65,0.0,1,1,20,1.3333333333333333,0.2780926975658553,0.6,0.7,1.0,False
VH-D87EC6F9,OWN-BC21194E,Land Rover,Defender,2014,Truck,Compliant,2025-03-10,2026-03-10,0.0,Agent,,Always Compliant,"Beitbridge, Midlands",Urban,High,4,0,6.98,,0.955,Agent,2025-04-23,44,0,0.0,22.72,4,2,11,0.0,1.0,0.4,0.3,0.052543786488740696,True
VH-857AD5A6,OWN-754D342C,Toyota,Corolla,2014,Hatchback,Compliant,2023-05-10,2024-05-09,0.0,Online,Ecocash,Always Compliant,"Chiredzi, Matabeleland South",,Low,2,0,0.0,,0.335,Agent,2024-11-18,558,4,24.87,0.0,11,4,10,1.3333333333333333,0.17072357452484155,0.4,0.5,1.0,True
VH-1AC5999C,OWN-0B35C4D4,Chevrolet,Spark,2007,Pickup,Compliant,2024-03-03,2025-03-03,0.0,Online,Zinara Portal,Always Compliant,"Bindura, Midlands",,High,3,0,,4.9,0.226,Bank Transfer,2025-07-02,486,2,22.96,0.0,7,3,18,0.6666666666666666,0.2344114704901633,0.6,0.5,1.0,True
VH-86A8F4DA,OWN-AC740201,Audi,A3,2021,Minivan,Compliant,2023-12-19,2024-12-18,,In-person,,Occasional Late,"Chinhoyi, Masvingo",Urban,High,1,1,6.94,3.9,0.887,Cash,2024-10-11,297,2,29.06,10.6,10,4,3,0.6666666666666666,0.031010336778926284,0.0,0.3,0.5579649708090075,True
VH-FC25B208,OWN-43A0DF23,Great Wall,Steed,2022,Pickup,Non-compliant,2022-10-26,2023-06-25,,In-person,,Always Compliant,"Ruwa, Matabeleland South",Rural,Very High,1,0,0.91,4.8,0.504,Bank Transfer,2023-11-28,398,1,19.59,10.8,11,4,1,0.3333333333333333,0.34678226075358454,0.6,0.7,0.5496246872393662,False
VH-D6EB2122,OWN-02A32F3F,Audi,A4,2014,Pickup,Compliant,2024-11-16,2025-11-16,0.0,Online,Telecash,Always Compliant,"Bulawayo, Bulawayo",Urban,Middle,4,1,0.0,,0.936,Bank Transfer,2025-04-07,142,0,0.0,0.0,4,2,11,0.0,1.0,0.6,0.3,1.0,True
VH-F43A73A7,OWN-7C432C91,Volkswagen,Amarok,2000,Truck,Compliant,2023-09-22,,0.0,Agent,,Occasional Late,"Bulawayo, Matabeleland North",Rural,Middle,5,0,6.4,1.6,0.05,Mobile Money,2024-10-08,382,5,29.07,17.41,10,4,24,1.6666666666666667,0.030676892297432423,0.8,0.7,0.273978315262719,True
VH-0156DDBE,OWN-EB3264C5,Foton,Tunland,2010,Motorcycle,Compliant,2023-11-27,2024-11-26,0.0,In-person,,Always Compliant,"Victoria Falls, Bulawayo",Urban,High,1,0,4.64,4.2,0.115,Mobile Money,2024-07-03,219,1,21.17,4.36,7,3,14,0.3333333333333333,0.2940980326775591,0.8,0.3,0.8181818181818181,True
VH-953C0D68,OWN-37FBDE7B,Hyundai,i20,2000,Sedan,Non-compliant,2023-06-21,2024-02-21,0.0,In-person,,Frequently Non-compliant,"Ruwa, Matabeleland South",Rural,High,1,0,0.73,,0.637,Agent,2024-12-04,532,5,5.67,14.12,12,4,24,1.6666666666666667,0.8109369789929977,0.4,0.7,0.41117597998331945,False
VH-FDD9565E,OWN-A45EB5AD,Audi,Q7,2023,Hatchback,Compliant,2023-04-20,2024-04-19,0.0,In-person,,Frequently Non-compliant,"Chinhoyi, Midlands",Rural,Low,1,0,3.7,,0.278,Mobile Money,2024-08-13,481,1,26.16,0.75,8,3,1,0.3333333333333333,0.12770923641213738,0.8,0.7,0.9687239366138449,True
VH-6BF894FA,OWN-D65CB767,Ford,F-150,2023,Hatchback,Non-compliant,2024-06-07,2024-11-22,0.0,Agent,,Occasional Late,"Chitungwiza, Matabeleland North",,Very High,1,1,,4.6,0.708,Agent,2025-01-24,231,0,0.0,17.74,1,1,2,0.0,1.0,0.4,0.5,0.2602168473728107,False
VH-70140221,OWN-1352DB1D,Volkswagen,Tiguan,2016,Pickup,Compliant,2022-11-13,2023-11-13,0.0,Agent,,Occasional Late,"Bindura, Bulawayo",Rural,Low,1,0,7.12,3.0,0.173,Mobile Money,2024-05-07,541,5,7.75,13.73,5,2,8,1.6666666666666667,0.7415805268422808,0.8,0.7,0.42743953294412007,True
VH-7531E837,OWN-A9A022BE,Nissan,X-Trail,2005,Suv,Non-compliant,2023-11-12,2023-12-14,0.0,Online,Zinara Portal,Always Compliant,"Kadoma, Mashonaland Central",Rural,Middle,3,0,0.0,2.2,0.273,Bank Transfer,2024-05-23,193,2,27.69,0.0,5,2,19,0.6666666666666666,0.07669223074358111,0.6,0.7,1.0,False
VH-EE91B2E8,OWN-DA281836,Land Rover,Discovery,2014,Motorcycle,Non-compliant,,2023-03-28,0.0,Agent,,Always Compliant,"Victoria Falls, Bulawayo",,High,1,1,0.55,,0.085,Online,2023-12-29,302,3,20.57,17.73,12,4,9,1.0,0.31410470156718906,1.0,0.5,0.26063386155129276,False
VH-F36DB4BF,OWN-BA07B700,Land Rover,Discovery,2020,Pickup,Expired,2023-03-28,2022-09-11,0.0,In-person,,Occasional Late,"Victoria Falls, Matabeleland North",,Nan,1,4,4.72,4.4,0.14,Cash,2024-07-13,473,2,9.89,7.7,7,3,4,0.6666666666666666,0.6702234078026008,0.0,0.5,0.6788990825688073,False
VH-5EFC9490,OWN-9EDBCCBF,Mitsubishi,L200,2015,Truck,Compliant,2022-12-09,2023-12-09,0.0,In-person,,Always Compliant,"Bulawayo, Mashonaland East",Rural,High,2,0,4.01,,0.077,Bank Transfer,2024-05-28,536,2,20.77,9.94,5,2,9,0.6666666666666666,0.3074358119373124,0.6,0.7,0.5854879065888241,True
VH-CE8740FB,OWN-1FBDE12A,Mitsubishi,Triton,2021,Suv,Non-compliant,,,0.0,Agent,,Occasional Late,"Chiredzi, Matabeleland South",,Low,1,0,2.02,,0.247,Mobile Money,2025-02-01,65,0,0.0,13.06,2,1,4,0.0,1.0,0.8,0.5,0.4553794829024187,False
VH-2A81B55B,OWN-31B27779,Isuzu,MU-X,2007,Suv,Expired,2023-08-14,2022-09-05,0.0,Agent,,Always Compliant,"Harare, Bulawayo",Urban,Very High,1,0,,,0.153,Cash,2024-06-08,299,0,0.0,8.25,6,2,17,0.0,1.0,0.0,0.3,0.6559633027522935,False
VH-B1F7D93C,OWN-45206964,Volkswagen,Golf,2013,Hatchback,Compliant,2023-09-21,2024-09-20,1621.04,Online,Paynow,Always Compliant,"Beitbridge, Mashonaland East",,Very High,2,4,0.0,,0.349,Cash,2024-05-24,246,3,27.42,0.0,5,2,11,1.0,0.08569523174391458,0.0,0.5,1.0,True
VH-B0BF6B9B,OWN-812B50AD,Kia,Sorento,2021,Suv,Non-compliant,2023-01-18,2023-11-24,0.0,In-person,,Occasional Late,"Redcliff, Midlands",,Very High,4,0,2.95,4.0,0.993,Cash,2024-05-09,477,1,7.91,10.19,5,2,3,0.3333333333333333,0.7362454151383795,0.0,0.5,0.5750625521267723,False
VH-D43EBB21,OWN-DAC64041,BMW,X5,2013,Minivan,Compliant,2022-05-11,2023-05-11,0.0,In-person,,Always Compliant,"Kwekwe, Midlands",Urban,Very High,1,2,4.14,3.4,0.987,Online,2023-12-11,579,0,0.0,3.15,12,4,10,0.0,1.0,1.0,0.3,0.8686405337781484,True
VH-652D2052,OWN-5E068409,Foton,Tunland,2019,Motorcycle,Non-compliant,2023-07-12,2023-06-16,979.97,In-person,,Occasional Late,"Bulawayo, Midlands",,Low,3,0,7.36,3.3,0.634,Agent,2023-12-19,160,5,23.9,4.12,12,4,4,1.6666666666666667,0.20306768922974328,0.4,0.5,0.8281901584653878,False
VH-ED3ED122,OWN-75C42A99,BMW,X3,2013,Minivan,Compliant,2023-08-24,2024-08-23,0.0,In-person,,Always Compliant,"Kwekwe, Manicaland",Urban,High,1,0,7.89,,0.131,Mobile Money,2024-12-01,465,2,7.22,12.92,12,4,11,0.6666666666666666,0.7592530843614538,0.8,0.3,0.4612176814011677,True
VH-A46E3219,OWN-EED6A3F5,Volkswagen,Polo,2007,Sedan,Compliant,2022-08-20,2023-08-20,0.0,In-person,,Always Compliant,"Chiredzi, Matabeleland North",,High,2,0,0.96,1.2,0.28,Online,2024-03-11,569,5,18.01,17.7,3,1,17,1.6666666666666667,0.3994664888296098,1.0,0.5,0.26188490408673903,True
VH-8A020360,OWN-365ADAF0,Mercedes-Benz,Actros,2016,Sedan,Non-compliant,2025-04-26,2025-08-09,0.0,In-person,,Always Compliant,"Ruwa, Midlands",Rural,Low,1,1,0.68,1.9,0.329,Mobile Money,2025-10-16,173,1,22.69,11.74,10,4,9,0.3333333333333333,0.24341447149049678,0.8,0.7,0.5104253544620517,False
VH-4202C5E4,OWN-28CA28D4,Mercedes-Benz,E-Class,2013,Truck,Compliant,2024-03-12,2025-03-12,,Agent,,Frequently Non-compliant,"Marondera, Mashonaland East",,Low,1,0,,,0.39,Cash,2024-08-19,160,0,0.0,8.15,8,3,11,0.0,1.0,0.0,0.5,0.6601334445371143,True
VH-0B2ECCE2,OWN-3574BAF6,Mercedes-Benz,Actros,2024,Hatchback,Compliant,2024-05-04,2025-05-04,,Online,Zinara Portal,Occasional Late,"Shurugwi, Manicaland",Rural,Nan,3,0,0.0,,0.25,Online,2024-07-25,82,3,4.73,0.0,7,3,0,1.0,0.8422807602534178,1.0,0.7,1.0,True
VH-37400D8F,OWN-A9D03441,Great Wall,Steed,2020,Truck,Non-compliant,2023-12-04,2024-02-22,3539.04,In-person,,Frequently Non-compliant,"Hwange, Manicaland",,Low,1,0,5.02,1.4,0.986,Agent,2024-07-14,223,4,7.27,16.72,7,3,4,1.3333333333333333,0.7575858619539847,0.4,0.5,0.3027522935779817,False
VH-875BFC60,OWN-FB10F17E,Land Rover,Discovery,2014,Minivan,Compliant,2024-05-07,2025-05-07,0.0,Online,OneMoney,Always Compliant,"Chitungwiza, Mashonaland East",Urban,High,2,0,0.0,4.3,0.19,Agent,2025-08-11,461,1,11.77,0.0,8,3,11,0.3333333333333333,0.6075358452817605,0.4,0.3,1.0,True
VH-953C0D68,OWN-2AA1B8EF,BMW,X3,2006,Motorcycle,Compliant,2024-08-29,2025-08-29,0.0,In-person,,Always Compliant,"Kwekwe, Midlands",,Very High,2,3,5.24,2.8,0.718,Mobile Money,2025-02-25,180,2,4.72,12.21,2,1,19,0.6666666666666666,0.8426142047349117,0.8,0.5,0.49082568807339444,True
VH-DBD04A3D,OWN-0A532376,JAC,S2,2017,Truck,Compliant,2024-08-22,2025-08-22,0.0,In-person,,Always Compliant,"Plumtree, Matabeleland North",Urban,Low,2,0,4.91,2.4,0.731,Cash,2025-04-01,222,5,28.72,22.36,4,2,8,1.6666666666666667,0.042347449149716554,0.0,0.3,0.06755629691409515,True
VH-819CD62D,OWN-6663788F,Audi,Q5,2012,Truck,Compliant,2022-05-21,2023-05-21,0.0,Agent,,Always Compliant,"Redcliff, Masvingo",Urban,Very High,2,0,2.56,4.3,0.354,Cash,2024-04-23,703,4,8.55,19.74,4,2,12,1.3333333333333333,0.7149049683227742,0.0,0.3,0.1768140116763971,True
VH-F5A510DC,OWN-714C8BDB,Nissan,Sunny,2009,Minivan,Compliant,,2024-07-07,,Online,Ecocash,Occasional Late,"Bindura, Mashonaland Central",,Low,3,1,0.0,3.3,0.387,Bank Transfer,2024-12-25,536,2,27.39,0.0,12,4,15,0.6666666666666666,0.08669556518839605,0.6,0.5,1.0,True
VH-431B94C9,OWN-0C0CEBB9,Kia,Rio,2013,Sedan,Compliant,2024-06-19,2025-06-19,952.57,Online,Ecocash,Always Compliant,"Bulawayo, Mashonaland Central",Rural,Middle,1,1,0.0,,0.887,Agent,2024-12-23,187,0,0.0,0.0,12,4,11,0.0,1.0,0.4,0.7,1.0,True
VH-411621B0,OWN-34EA3278,Volkswagen,Tiguan,2011,Pickup,Compliant,2023-08-14,2024-08-13,,In-person,,Always Compliant,"Ruwa, Mashonaland West",Rural,Very High,1,0,2.64,2.9,0.545,Mobile Money,2024-01-24,163,3,4.66,14.17,1,1,13,1.0,0.8446148716238746,0.8,0.7,0.40909090909090906,True
